year_1,region,country_cd,mtrl_grp_cd,mtrl_prc_grp_cd,mct,basic_material,cost_eur_kcs,cost_eur_mk,cost_usd_kcs,cost_usd_mk,row_inserted_by,row_insert_timestamp,row_updated_by,row_update_timestamp,row_status,refresh_datetime
2024,1,,H197,TV,FDS,30104769,647.9253,1.8468,693.2801,1.9761,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,IN,H197,TV,FDS,30104769,293.873,0.8376,314.4442,0.8963,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,BD,H197,TV,FDS,30104769,293.873,0.8376,314.4442,0.8963,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,LK,H197,TV,FDS,30104769,293.873,0.8376,314.4442,0.8963,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30107899,268.5338,0.7654,287.3311,0.819,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,BD,H197,TV,FDS,30107899,282.7819,0.806,302.5766,0.8624,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30107899,905.9,2.58,914.959,2.6058,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,LK,H197,TV,FDS,30107899,282.7819,0.806,302.5766,0.8624,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,IN,H197,TV,FDS,30107899,282.7819,0.806,302.5766,0.8624,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,NP,H197,TV,FDS,30107899,282.7819,0.806,302.5766,0.8624,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30107902,1136.155,3.2386,1215.6858,3.4652,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30107902,1077.8906,3.0724,1153.3429,3.2875,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30107902,1077.8906,3.0724,1153.3429,3.2875,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30107902,905.94,2.58,914.9994,2.6058,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30107902,1077.8906,3.0724,1153.3429,3.2875,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30107902,1077.8906,3.0724,1153.3429,3.2875,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30107902,1077.8906,3.0724,1153.3429,3.2875,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30135725,380.19,2.17,383.9919,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30140964,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30141178,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,NP,H197,TV,FDS,30141180,206.9868,0.59,221.4759,0.6313,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,LK,H197,TV,FDS,30141180,206.9868,0.59,221.4759,0.6313,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,IN,H197,TV,FDS,30141180,206.9868,0.59,221.4759,0.6313,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,BD,H197,TV,FDS,30141180,206.9868,0.59,221.4759,0.6313,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30141180,200.3809,0.5712,214.4075,0.6111,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30141180,380.19,2.17,383.9919,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30141184,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30141190,380.19,2.17,383.9919,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30142985,1003.6685,2.8609,1073.9253,3.0611,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30142985,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30142985,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30142985,905.9,2.58,914.959,2.6058,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30142985,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30142985,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30142985,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30142988,1174.8741,3.3489,1257.1153,3.5833,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30142988,1174.8741,3.3489,1257.1153,3.5833,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30142988,1174.8741,3.3489,1257.1153,3.5833,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30142988,1174.8741,3.3489,1257.1153,3.5833,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30142988,1034.0845,2.9476,1106.4703,3.1539,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30142988,875.73,2.5,884.4873,2.525,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30142988,1174.8741,3.3489,1257.1153,3.5833,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30143085,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30143085,519.4792,1.4808,555.8427,1.5844,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,NP,H197,TV,FDS,30143085,536.6048,1.5295,574.1672,1.6366,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,BD,H197,TV,FDS,30143085,536.6048,1.5295,574.1672,1.6366,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,LK,H197,TV,FDS,30143085,536.6048,1.5295,574.1672,1.6366,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,IN,H197,TV,FDS,30143085,536.6048,1.5295,574.1672,1.6366,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30143097,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30143186,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,LK,H197,TV,FDS,30143214,137.3626,0.3915,146.978,0.4189,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,IN,H197,TV,FDS,30143214,137.3626,0.3915,146.978,0.4189,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,NP,H197,TV,FDS,30143214,137.3626,0.3915,146.978,0.4189,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,BD,H197,TV,FDS,30143214,137.3626,0.3915,146.978,0.4189,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30144645,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,IN,H197,TV,FDS,30144665,251.1933,0.716,268.7769,0.7661,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,BD,H197,TV,FDS,30144665,251.1933,0.716,268.7769,0.7661,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30144665,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,NP,H197,TV,FDS,30144665,251.1933,0.716,268.7769,0.7661,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30144665,238.565,0.68,255.2645,0.7276,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,LK,H197,TV,FDS,30144665,251.1933,0.716,268.7769,0.7661,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30172714,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30172714,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30172714,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30172714,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30172714,1036.6171,2.9548,1109.1803,3.1616,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30172714,941.63,2.68,951.0463,2.7068,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30172714,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30173517,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30173517,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30173517,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30173517,922.4921,2.6295,987.0665,2.8135,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30173517,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30173517,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30173521,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30173521,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30173521,906.0178,2.5826,969.439,2.7633,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30173521,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30173521,905.94,2.58,914.9994,2.6058,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30173521,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30173521,970.3986,2.766,1038.3265,2.9597,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30173616,941.63,2.68,951.0463,2.7068,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30173616,1002.0105,2.8561,1072.1512,3.0561,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,4,AR,H197,TV,FDS,30173616,1128.4125,3.2165,1207.4171,3.4417,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30173616,1036.3227,2.954,1108.8653,3.1607,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30173616,1002.0105,2.8561,1072.1512,3.0561,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30173616,1002.0105,2.8561,1072.1512,3.0561,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30173616,1002.0105,2.8561,1072.1512,3.0561,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30173616,1002.0105,2.8561,1072.1512,3.0561,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30173618,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30173618,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30173618,941.63,2.68,951.0463,2.7068,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30173618,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30173618,1036.6171,2.9548,1109.1803,3.1616,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30173618,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30173618,1002.2955,2.857,1072.4561,3.0569,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197305,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197307,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197309,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197311,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,LK,H197,TV,FDS,30197313,287.0615,0.8182,307.1558,0.8755,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,VN,H197,TV,FDS,30197313,1006.2906,2.8683,1076.7309,3.0691,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,TH,H197,TV,FDS,30197313,1006.2906,2.8683,1076.7309,3.0691,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,NP,H197,TV,FDS,30197313,287.0615,0.8182,307.1558,0.8755,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,BD,H197,TV,FDS,30197313,287.0615,0.8182,307.1558,0.8755,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PH,H197,TV,FDS,30197313,1006.2906,2.8683,1076.7309,3.0691,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,IN,H197,TV,FDS,30197313,287.0615,0.8182,307.1558,0.8755,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30197313,609.5171,1.7374,652.1833,1.859,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197313,941.63,2.68,951.0463,2.7068,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,MY,H197,TV,FDS,30197313,1006.2906,2.8683,1076.7309,3.0691,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,PK,H197,TV,FDS,30197313,1006.2906,2.8683,1076.7309,3.0691,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197400,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197402,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197404,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2023,6,,H197,TV,FDS,30197406,380.41,2.17,384.2141,2.1917,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,NP,H197,TV,FDS,30197408,292.7969,0.8346,313.2927,0.893,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
2024,6,,H197,TV,FDS,30197408,278.3807,0.7935,297.8673,0.849,SALTAMIR,2025-05-08 22:35:00+00:00,SALTAMIR,2025-05-08 22:35:00+00:00,ACTIVE,2025-05-15 00:10:03.416705+00:00
