SapBasicMatNum,Crop,CropType,Phase,MdId,MpgDesc,MarketProductName,WorldArea,xabci
10796848,SQUASH,,5B,c99de644-6948-4633-9f49-d437c67be1ed,HYB SQUASH,CHACABUCO,AMPAC,
11203434,SQUASH,,5B,,HYB SQUASH,KIMBER,EMEA,C
10825318,SQUASH,,5B,,HYB SQUASH,SENATOR,AMPAC,
10762938,SQUASH,,5B,da85263d-70ea-440f-a4aa-93180be7cc5a,HYB SQUASH,DIAMANT,EMEA,
11106525,SQUASH,,5B,e473f9cd-daf6-40ee-a25e-a34938fd570e,HYB SQUASH,PS 13067464,AMPAC,
11755323,SQUASH,,5B,03a79d6e-765a-44fd-9f90-8c9d71bd8538,HYB SQUASH,SV9043YG,AMPAC,
10817129,SQUASH,,5B,6a714968-876a-482c-88c8-3a3654f88f26,HYB SQUASH,AMJAD,EMEA,
12567675,SQUASH,,5B,0a65c3b0-ded9-4576-bd13-5f34c5edc66f,HYB SQUASH,ANASTASIA,AMPAC,
11820875,SWEET CORN,,5B,96d5fcbc-624c-4646-9b24-aa2ae0de24c7,HYB SWEET CORN,SV1446SD,ASIA,
12352133,SWEET CORN,,5B,44677106-c16a-47c5-92b7-348dc9598813,HYB SWEET CORN,MESSENGER,AMPAC,
11255020,SWEET CORN,,5B,,HYB SWEET CORN,SC1336,ASIA,
10896097,SWEET CORN,,5B,889e4182-ec73-405b-a22b-c34ed3d68b43,HYB SWEET CORN,EX 08705788,ASIA,
10761705,SWEET CORN,,5B,94dcf392-f6ff-4fcf-9779-f2f57228a23e,HYB SWEET CORN,CHALLENGER F1,EMEA,
11820875,SWEET CORN,,5B,353a988d-c1db-4854-9911-346b6a7fcb61,HYB SWEET CORN,SV1446SD,AMPAC,
11991601,SWEET CORN,,5B,,HYB SWEET CORN,SV7538SK,AMPAC,
11535261,SWEET CORN,,5B,af928d9e-9263-482b-8adb-d0b321284e20,HYB SWEET CORN,SV1339SK,AMPAC,
10810669,SWEET CORN,,5B,a8a59cd3-9d1b-447f-ba40-42dfb630754c,HYB SWEET CORN,PASSION,ASIA,
11820503,SWEET CORN,,5B,0d44d21d-168c-467a-9c6d-d4997de30b65,HYB SWEET CORN,SV1580SC,AMPAC,
10784142,SWEET CORN,,5B,406a559c-96cb-4a1e-a161-b0e70c7d4463,HYB SWEET CORN,SHEBA R,AMPAC,
10891595,SWEET CORN,,5B,,HYB SWEET CORN,EX08767143,ASIA,
10810669,SWEET CORN,,5B,4db042c2-09bf-4282-b25c-b76bcf148fe2,HYB SWEET CORN,PASSION,AMPAC,
12538098,SWEET CORN,,5B,,HYB SWEET CORN,SC1263R,AMPAC,C
12508512,SWEET CORN,,5B,8c21d11f-338c-4b3c-ace1-d46bf7339e82,HYB SWEET CORN,AFFECTION,AMPAC,
12352133,SWEET CORN,,5B,13145858-6751-4a16-a17e-50ba202ab951,HYB SWEET CORN,SVSK1899,EMEA,
10784142,SWEET CORN,,5B,,HYB SWEET CORN,SHEBA F1,ASIA,
11080755,SWEET CORN,,5B,b0bdf55c-39b1-4460-8592-1bb2bb20c199,HYB SWEET CORN,SHY6RH1036,EMEA,
12501924,SWEET CORN,,5B,52a88078-2d8b-4605-9458-909721b97325,HYB SWEET CORN,BIGHORN,AMPAC,
10927627,SWEET CORN,,5B,,HYB SWEET CORN,XP 08735926,AMPAC,
10760026,SWEET CORN,,5B,,HYB SWEET CORN,OBSESSION,AMPAC,
10827082,SWEET CORN,,5B,23796a5c-161f-4de0-a274-ef236bfadf57,HYB SWEET CORN,GOLDEN SWEETER 93,AMPAC,
10806839,SWEET CORN,,5B,5466142c-7499-407f-9191-772d3c267804,HYB SWEET CORN,DEVOTION,AMPAC,
11820875,SWEET CORN,,5B,,HYB SWEET CORN,SV1446SD,EMEA,C
10810669,SWEET CORN,,5B,,HYB SWEET CORN,PASSION,EMEA,
10806839,SWEET CORN,,5B,,HYB SWEET CORN,DEVOTION,ASIA,
12724593,SWEET CORN,,5B,228e74dd-e302-4e80-9060-48c55470589d,HYB SWEET CORN,EXHILARATION,AMPAC,
12508512,SWEET CORN,,5B,,HYB SWEET CORN,AFFECTION,ASIA,
10891595,SWEET CORN,,5B,7de6aba7-eb8a-4c26-bbbd-0cb1510e0fe2,HYB SWEET CORN,EX08767143,AMPAC,
10809663,SWEET CORN,,5B,5a7d6ae9-881d-406c-9c22-34679a442384,HYB SWEET CORN,MERKUR,EMEA,
11255020,SWEET CORN,,5B,46e187b6-2ddc-4ecb-957c-e84e511ebd53,HYB SWEET CORN,SC1336,AMPAC,
12150928,TOMATO,,5B,8affbb46-de2b-4283-af97-84d6369258ec,"HYB TOMATO, FMKT DET",BRIVIO,EMEA,
12623508,TOMATO,,5B,a1df8c39-761b-457a-b323-188f7bf88657,"HYB TOMATO, FMKT DET",ALTBEK,EMEA,
10826535,TOMATO,,5B,,"HYB TOMATO, FMKT DET",PS 01625127,ASIA,
12417337,TOMATO,,5B,30d1e11a-f5f4-4e06-9acc-f8f551d665cb,"HYB TOMATO, FMKT DET",MYRTLE,AMPAC,
10817878,TOMATO,,5B,df71d985-4ff9-47e4-aa96-6a821e5fdb47,"HYB TOMATO, FMKT DET",QUINCY,AMPAC,
12121271,TOMATO,,5B,86ac8bf5-0db4-44f9-8b29-3ee1caf1b183,"HYB TOMATO, FMKT DET",JEDA F1,EMEA,
12649867,TOMATO,,5B,,"HYB TOMATO, FMKT DET",SVTE8832,AMPAC,
11100630,TOMATO,,5B,f33ee0d0-09d5-4485-87cc-f1fad6a774ab,"HYB TOMATO, FMKT DET",FASCINIO,AMPAC,
12189715,TOMATO,,5B,fbc26bda-d0a1-4b9a-86f2-409e82b2c8c8,"HYB TOMATO, FMKT DET",ASHOKA,ASIA,
11055167,TOMATO,,5B,5e23a8f8-958b-4dbc-a7b3-8513060ae808,"HYB TOMATO, FMKT DET",ABHILASH,ASIA,
12649869,TOMATO,,5B,,"HYB TOMATO, FMKT DET",GUANACASTE,AMPAC,
11217664,TOMATO,,5B,d403a50f-4005-48ed-bfae-693c3f0b567b,"HYB TOMATO, FMKT DET",FDR8565,EMEA,
12401170,TOMATO,,5B,066a3792-ab7b-439b-b72f-6a67d5b9c41a,"HYB TOMATO, FMKT DET",SVTE8444,AMPAC,
10761120,TOMATO,,5B,3e1cbc67-0b82-4127-9f97-d6f39c2e4e7e,"HYB TOMATO, FMKT DET",DEBUT,AMPAC,
12273034,TOMATO,,5B,453a8727-4392-4c51-93c6-ef6f52ae1e60,"HYB TOMATO, FMKT DET",DEEPANKAR,ASIA,
11286645,TOMATO,,5B,71e6f84c-d58c-40f5-9d27-7dcff20acda0,"HYB TOMATO, FMKT DET",SV8579TE,AMPAC,
10775516,TOMATO,,5B,,"HYB TOMATO, FMKT DET",PATIO,AMPAC,
12804623,TOMATO,,5B,effd9d4e-4cc8-466f-9ff4-175797299422,"HYB TOMATO, FMKT DET",SVTD8036,EMEA,
12516192,TOMATO,,5B,6c0c8661-67c4-410e-b5c5-cf55dd1a3cb2,"HYB TOMATO, FMKT DET",SVTE4746,EMEA,
11055119,TOMATO,,5B,2e053972-f50b-4ba5-9cdf-56ab0e944b65,"HYB TOMATO, FMKT DET",MONTAGE,ASIA,
11100630,TOMATO,,5B,6e0584cb-5f2e-4662-9847-37ccd9b0c2d0,"HYB TOMATO, FMKT DET",DRD 8551,EMEA,
12516944,TOMATO,,5B,9b795355-5559-4a33-90ea-edf3153cae4b,"HYB TOMATO, FMKT DET",SAYBROOK,AMPAC,
12935228,TOMATO,,5B,,"HYB TOMATO, FMKT IND",YARIMARU,EMEA,A
11165118,TOMATO,,5B,,"HYB TOMATO, FMKT IND",ANAIRIS,EMEA,
12320482,TOMATO,,5B,499983d7-5318-4d90-982b-1f5c7389ba89,"HYB TOMATO, FMKT IND",DR5800TJ,ASIA,
12440452,TOMATO,,5B,14311054-cf7b-4bc9-9b3a-a0f0681ac6e8,"HYB TOMATO, FMKT IND",DOCECATORCE,EMEA,
12320482,TOMATO,,5B,,"HYB TOMATO, FMKT IND",JOURNEY,AMPAC,
11627638,TOMATO,,5B,,"HYB TOMATO, FMKT IND",DRW 7723,EMEA,
12426182,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SVTH6995,ASIA,
12077497,TOMATO,,5B,eaf776b5-f422-4faf-a98f-1881f2a06bf7,"HYB TOMATO, FMKT IND",SV5314TH,EMEA,
11167062,TOMATO,,5B,,"HYB TOMATO, FMKT IND",LUPITAS,EMEA,
11638763,TOMATO,,5B,f2df9b65-55fd-489f-a666-aef4f94d108a,"HYB TOMATO, FMKT IND",PUNENTE,EMEA,
12511598,TOMATO,,5B,b8cfe713-a506-4550-925d-5ca75740d3f5,"HYB TOMATO, FMKT IND",SVTH0097,EMEA,
11172023,TOMATO,,5B,,"HYB TOMATO, FMKT IND",FLAVANCE,EMEA,
11165212,TOMATO,,5B,58d96417-ac27-4d07-9915-6ea54f828cd6,"HYB TOMATO, FMKT IND",KOYI,AMPAC,
11641431,TOMATO,,5B,,"HYB TOMATO, FMKT IND",PORTENTO,ASIA,
12565950,TOMATO,,5B,3f726eb3-7f71-445e-8a79-e702a3625f5f,"HYB TOMATO, FMKT IND",YELORITA,ASIA,
12935228,TOMATO,,5B,,"HYB TOMATO, FMKT IND",YARIMARU,ASIA,A
12607190,TOMATO,,5B,3b196875-33a7-4f36-a1f6-a5747caac07f,"HYB TOMATO, FMKT IND",SVTH5001,EMEA,
11206026,TOMATO,,5B,6f8a40ad-e12d-4c5b-99fc-9f73943fe179,"HYB TOMATO, FMKT IND",COMPACK,AMPAC,
12436296,TOMATO,,5B,6b450641-2231-4cb6-863f-fba3c9474e5a,"HYB TOMATO, FMKT IND",WRESTLER,EMEA,
11172077,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SANTORANGE,EMEA,
10757715,TOMATO,,5B,24d0c551-9542-469d-9580-79db066c59c0,"HYB TOMATO, FMKT IND",MIRAMAR,AMPAC,
12792138,TOMATO,,5B,dc623395-4eeb-4522-adaf-595c7ed47d4d,"HYB TOMATO, FMKT IND",MARINICE,AMPAC,
12791927,TOMATO,,5B,,"HYB TOMATO, FMKT IND",ONDERO,EMEA,
11623402,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SV1201TC,EMEA,
12791927,TOMATO,,5B,88a70ec8-8bd0-4e01-8e36-edbb22b31934,"HYB TOMATO, FMKT IND",ONDERO,AMPAC,
11172047,TOMATO,,5B,27c76716-6baf-4577-ba9c-46ede6456721,"HYB TOMATO, FMKT IND",BOLZANO,EMEA,
11639057,TOMATO,,5B,1c0407ba-2da1-4f8f-a874-0573f3cd2ebc,"HYB TOMATO, FMKT IND",ALGRACE,EMEA,
11627606,TOMATO,,5B,d0c8510c-2f81-4219-979a-f83d0d63ae5f,"HYB TOMATO, FMKT IND",AMSTERDAM,AMPAC,
12206523,TOMATO,,5B,ca3c3f22-5f16-43ff-a024-2f4d4c3730c5,"HYB TOMATO, FMKT IND",PINKID,AMPAC,
11241228,TOMATO,,5B,,"HYB TOMATO, FMKT IND",LORENZO,AMPAC,
11182042,TOMATO,,5B,9246212e-7300-405a-9134-0edc16dbf89b,"HYB TOMATO, FMKT IND",DRK 936,ASIA,
12889211,TOMATO,,5B,bd1b8504-d8f9-4fb3-9f69-f7d3654f0e9f,"HYB TOMATO, FMKT IND",SVTG6413,ASIA,
12407008,TOMATO,,5B,86810b1a-93e1-4ac7-a142-c00eb09d3dfb,"HYB TOMATO, FMKT IND",MARASKINO,EMEA,
12319713,TOMATO,,5B,a710b8c3-b538-4567-9076-a41545bceb3e,"HYB TOMATO, FMKT IND",VOLANTIS,AMPAC,
12317151,TOMATO,,5B,d4215e29-079c-4e1c-bab5-db4d7a3227b7,"HYB TOMATO, FMKT IND",GRANDISSIMO,EMEA,
12737674,TOMATO,,5B,eca5c257-4bed-4425-ae1b-30a4301aa5bf,"HYB TOMATO, FMKT IND",BOUNTICE,AMPAC,
11641431,TOMATO,,5B,,"HYB TOMATO, FMKT IND",PORTENTO,EMEA,
12565950,TOMATO,,5B,7239d95a-7aee-466e-846e-89f926602223,"HYB TOMATO, FMKT IND",SVTS8142,EMEA,
11947192,TOMATO,,5B,36e97ade-87f8-46c6-b013-ca1c7e443dc8,"HYB TOMATO, FMKT IND",TOUCHE,AMPAC,
11627664,TOMATO,,5B,6d560d9b-df52-4f43-937b-9ece1eedb003,"HYB TOMATO, FMKT IND",BEORANGE,AMPAC,
10826210,TOMATO,,5B,525a7cbd-07a0-4853-8227-6b71881dd9e4,"HYB TOMATO, FMKT IND",HUSKY RED,AMPAC,
11172077,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SANTORANGE,AMPAC,
12348810,TOMATO,,5B,951850c8-3c28-45d0-9e0d-69d9e4c42d83,"HYB TOMATO, FMKT IND",WELLFLEX,EMEA,
11165226,TOMATO,,5B,0ade8cd6-ca39-40e9-bd8d-2a9734f1b66d,"HYB TOMATO, FMKT IND",CAPRESE,EMEA,
12293953,TOMATO,,5B,4a1c8b5f-6d93-456c-949c-6c87f207bcb5,"HYB TOMATO, FMKT IND",SV7114TH,ASIA,
13086845,TOMATO,,5B,84ef6a68-c182-4772-b24c-c4c7fc79c536,"HYB TOMATO, FMKT IND",GRANDICE,AMPAC,
12792138,TOMATO,,5B,d8a0ea23-2b5f-4d47-90dc-c39f3fbfb312,"HYB TOMATO, FMKT IND",MARINICE,ASIA,
12206523,TOMATO,,5B,6c3a6979-020d-43cf-9afe-0b979516a974,"HYB TOMATO, FMKT IND",SV3026TG,ASIA,
11627675,TOMATO,,5B,,"HYB TOMATO, FMKT IND",CIKITO,EMEA,
11627344,TOMATO,,5B,,"HYB TOMATO, FMKT IND",DRW 7806,EMEA,
10757712,TOMATO,,5B,388d9484-09a7-48b7-9055-d0d323025dbf,"HYB TOMATO, FMKT IND",OPTIMA,EMEA,
12565954,TOMATO,,5B,2136a532-cc18-4350-8017-4b98b426aa14,"HYB TOMATO, FMKT IND",MOMI,EMEA,
12565950,TOMATO,,5B,5961a95f-0cd0-4f17-bb3d-ef755800c5ca,"HYB TOMATO, FMKT IND",YELORITA,AMPAC,
11182042,TOMATO,,5B,1e9fef15-805e-4f21-a7aa-f6c01b4cbc99,"HYB TOMATO, FMKT IND",DRK 936,EMEA,
12447014,TOMATO,,5B,,"HYB TOMATO, FMKT IND",FUJIMARU,EMEA,
12017310,TOMATO,,5B,,"HYB TOMATO, FMKT IND",MEI SHUAI,EMEA,
11748354,TOMATO,,5B,4e7bd2a1-a4ba-4acc-878a-792eb3f8944f,"HYB TOMATO, FMKT IND",DR0603TC,AMPAC,
11627505,TOMATO,,5B,,"HYB TOMATO, FMKT IND",TORPEDINO,EMEA,
12376836,TOMATO,,5B,1ecf71fd-a8f4-496f-b4ce-6bcf3b634bfa,"HYB TOMATO, FMKT IND",SVTC4180,ASIA,
11644695,TOMATO,,5B,6e6fa9cb-e09f-43ad-9448-a6e404b71dc6,"HYB TOMATO, FMKT IND",GANIMET,EMEA,
11627576,TOMATO,,5B,02deb079-d1de-42cd-941b-c95b8a3a8fc6,"HYB TOMATO, FMKT IND",DRC 564,ASIA,
11641420,TOMATO,,5B,f5ddd59c-0556-4115-a02e-80205cf24492,"HYB TOMATO, FMKT IND",DOROTY,EMEA,
11627699,TOMATO,,5B,21166f2f-ef00-4459-8069-e146df41529d,"HYB TOMATO, FMKT IND",SV0946TS,AMPAC,
12435206,TOMATO,,5B,537b037d-8965-46f4-94cc-7f9885e73979,"HYB TOMATO, FMKT IND",SVTH1366,ASIA,
10758692,TOMATO,,5B,2c92dff4-fce7-4fec-b4f6-f99d454064a4,"HYB TOMATO, FMKT IND",TASTY,ASIA,
12394112,TOMATO,,5B,23ff9c61-82ff-400c-9eb9-69287e7783ce,"HYB TOMATO, FMKT IND",SVTH4480,EMEA,
11172047,TOMATO,,5B,95575365-bed6-4c76-98cf-6885c265f766,"HYB TOMATO, FMKT IND",BOLZANO,ASIA,
11627664,TOMATO,,5B,2aaa31ea-4a9e-4393-a791-2c2c38b969e2,"HYB TOMATO, FMKT IND",BEORANGE,EMEA,
12206523,TOMATO,,5B,979f459f-3a9b-471f-ab48-273262d87bd9,"HYB TOMATO, FMKT IND",PINKID,EMEA,
12447014,TOMATO,,5B,,"HYB TOMATO, FMKT IND",FUJIMARU,AMPAC,
11640652,TOMATO,,5B,17705d9d-e03e-44a7-88ba-7d320cfbf148,"HYB TOMATO, FMKT IND",FORONTI,EMEA,
11172057,TOMATO,,5B,0a89e2b5-5943-4a28-a841-20eb9d92760f,"HYB TOMATO, FMKT IND",DASHER,AMPAC,
12606446,TOMATO,,5B,437f7703-c1ef-4126-99d8-14bec5226ad5,"HYB TOMATO, FMKT IND",SVTH2900,AMPAC,
11638776,TOMATO,,5B,af472704-3296-49a1-90fb-83b7eda10a30,"HYB TOMATO, FMKT IND",AUREA,EMEA,
12935224,TOMATO,,5B,,"HYB TOMATO, FMKT IND",HAKUMARU,ASIA,
12320482,TOMATO,,5B,75441e38-7972-4346-9f81-452561b668bf,"HYB TOMATO, FMKT IND",JOURNEY,EMEA,
10762027,TOMATO,,5B,4b1548b1-f037-45a3-9135-01058d1ae3b4,"HYB TOMATO, FMKT IND",LEMON BOY,EMEA,
11172023,TOMATO,,5B,,"HYB TOMATO, FMKT IND",FLAVANCE,ASIA,
12017312,TOMATO,,5B,3e8defc3-352a-424d-8ac8-af5ee6d464eb,"HYB TOMATO, FMKT IND",SV8795TG,ASIA,
11644705,TOMATO,,5B,cf9115be-31a7-4770-854e-0a496b64bc5e,"HYB TOMATO, FMKT IND",DRD 154,EMEA,
11641431,TOMATO,,5B,8b9ab58d-00a0-4280-9ff1-38380e2bf364,"HYB TOMATO, FMKT IND",PORTENTO,AMPAC,
11638776,TOMATO,,5B,,"HYB TOMATO, FMKT IND",AUREA,ASIA,
10762027,TOMATO,,5B,9ab42928-4e93-4f84-93c0-ce6037e6b0d3,"HYB TOMATO, FMKT IND",LEMON BOY,AMPAC,
11658079,TOMATO,,5B,,"HYB TOMATO, FMKT IND",ROVENTE,EMEA,
12889219,TOMATO,,5B,9cf571cf-ca51-4d54-82b2-65d78039a6c7,"HYB TOMATO, FMKT IND",SVTG6418,ASIA,
12854191,TOMATO,,5B,ba59f1b4-0f0d-4aa2-8de9-3f0fab2022b9,"HYB TOMATO, FMKT IND",SVTC0029,EMEA,
11638860,TOMATO,,5B,3b6e6f96-b5f8-4e15-a879-e8d4dc53f728,"HYB TOMATO, FMKT IND",CARAMBA,EMEA,
10809395,TOMATO,,5B,79bddefc-e84e-496b-8ee1-997b980b9eb3,"HYB TOMATO, FMKT IND",HUSKY CHERRY RED,AMPAC,
11638914,TOMATO,,5B,,"HYB TOMATO, FMKT IND",ARLECCHINO,EMEA,
12628220,TOMATO,,5B,8f24c080-b620-449f-909e-25be55b24b0a,"HYB TOMATO, FMKT IND",RADIANCE,EMEA,
12334409,TOMATO,,5B,d1386ad6-164b-470e-89af-2662a8d78b4e,"HYB TOMATO, FMKT IND",PURPLE BOY,AMPAC,
12792138,TOMATO,,5B,,"HYB TOMATO, FMKT IND",MARINICE,EMEA,
12737674,TOMATO,,5B,,"HYB TOMATO, FMKT IND",BOUNTICE,EMEA,
12566778,TOMATO,,5B,90b05d13-75e6-4278-ad0c-b958e38ad20b,"HYB TOMATO, FMKT IND",DRTH6871,EMEA,
11643134,TOMATO,,5B,,"HYB TOMATO, FMKT IND",ORGANZA,EMEA,
13086845,TOMATO,,5B,dfc8b775-a973-48ed-8ab5-c8a137ed6601,"HYB TOMATO, FMKT IND",GRANDICE,EMEA,
12912897,TOMATO,,5B,eebc200a-6801-48fa-a68a-d8df0b7d1693,"HYB TOMATO, FMKT IND",SVTG6210,ASIA,
11627664,TOMATO,,5B,ea587a8c-4b8f-4cd6-97a7-3d8300afb977,"HYB TOMATO, FMKT IND",BEORANGE,ASIA,
12403273,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SVTH4903,AMPAC,
11627570,TOMATO,,5B,,"HYB TOMATO, FMKT IND",RETINTO,EMEA,
11241228,TOMATO,,5B,e0c39365-db7b-4722-ba44-a5e5873157c4,"HYB TOMATO, FMKT IND",LORENZO,ASIA,
12935224,TOMATO,,5B,,"HYB TOMATO, FMKT IND",HAKUMARU,EMEA,
12376313,TOMATO,,5B,,"HYB TOMATO, FMKT IND",CALABARDINA,EMEA,
11857720,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SV0215TH,EMEA,
11182042,TOMATO,,5B,547cd63a-b708-4e58-b4ed-ad33723ee206,"HYB TOMATO, FMKT IND",DRK 936,AMPAC,
11639057,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SV7846TH,ASIA,
12809291,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SVTJ7512,AMPAC,B
12628212,TOMATO,,5B,,"HYB TOMATO, FMKT IND",CHEKERO,ASIA,C
11172031,TOMATO,,5B,0bfc6521-6d79-4e10-b0c6-df11a06241af,"HYB TOMATO, FMKT IND",SUCCESSION,AMPAC,
12573152,TOMATO,,5B,c0662527-2f89-4eeb-919d-63a41e2d0559,"HYB TOMATO, FMKT IND",ANTELAISI,ASIA,
11643134,TOMATO,,5B,,"HYB TOMATO, FMKT IND",ORGANZA,ASIA,
11748354,TOMATO,,5B,2dad4b31-2a2d-4888-a3a8-f59d3c9bf828,"HYB TOMATO, FMKT IND",DR0603TC,ASIA,
11172057,TOMATO,,5B,,"HYB TOMATO, FMKT IND",DASHER,EMEA,
11645256,TOMATO,,5B,1e5d8e86-261b-4792-af2f-4a67d07e9874,"HYB TOMATO, FMKT IND",DR7024TS,EMEA,
12017310,TOMATO,,5B,,"HYB TOMATO, FMKT IND",MEI SHUAI,ASIA,
12573152,TOMATO,,5B,,"HYB TOMATO, FMKT IND",ANTELAISI,EMEA,
12076172,TOMATO,,5B,,"HYB TOMATO, FMKT IND",BATEYO,EMEA,
12791864,TOMATO,,5B,863f881d-36b7-49ee-8065-00b9c466680e,"HYB TOMATO, FMKT IND",INSPIRED,AMPAC,
12256378,TOMATO,,5B,,"HYB TOMATO, FMKT IND",PARTOVA,EMEA,
10826211,TOMATO,,5B,c6028e39-9c76-4143-906b-51ef5248feed,"HYB TOMATO, FMKT IND",JACK,EMEA,
11638776,TOMATO,,5B,f6bbea4c-2718-49fe-bf3b-69e640205698,"HYB TOMATO, FMKT IND",AUREA,AMPAC,
12604615,TOMATO,,5B,,"HYB TOMATO, FMKT IND",MANIK,ASIA,
12414910,TOMATO,,5B,6de05aab-29c9-402a-a20f-6cbaaaa97de7,"HYB TOMATO, FMKT IND",SVTH0361,AMPAC,
11627576,TOMATO,,5B,0540380c-31ce-4d6c-a686-812abb54e1a6,"HYB TOMATO, FMKT IND",DRC 564,EMEA,
12628220,TOMATO,,5B,,"HYB TOMATO, FMKT IND",RADIANCE,ASIA,
11627576,TOMATO,,5B,9cd269c4-a21c-4787-83dc-5b9bbb053f74,"HYB TOMATO, FMKT IND",DRC 564,AMPAC,
13089804,TOMATO,,5B,,"HYB TOMATO, FMKT IND",VAINCOEUR,EMEA,B
11172047,TOMATO,,5B,6c37ff16-bcb6-4d50-80af-2ef91382af72,"HYB TOMATO, FMKT IND",BOLZANO,AMPAC,
11172041,TOMATO,,5B,f8803859-8dfa-41de-83b4-79406c439c10,"HYB TOMATO, FMKT IND",ZEBRINO,EMEA,
11667693,TOMATO,,5B,c563c28f-c08f-4b99-aee8-658fe87ec720,"HYB TOMATO, FMKT IND",SV4129TH,EMEA,
12317151,TOMATO,,5B,81d81c42-57a9-4f8e-8fcd-d7b5d4682098,"HYB TOMATO, FMKT IND",SV4744TH,AMPAC,
12041470,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SV6172TH,ASIA,
10757715,TOMATO,,5B,80d0c7cf-e7ea-42dd-a839-9f593c162550,"HYB TOMATO, FMKT IND",SARA,EMEA,
10757712,TOMATO,,5B,7857b375-4298-4568-8fb3-235d5f55a069,"HYB TOMATO, FMKT IND",OLYMPO,AMPAC,
12440168,TOMATO,,5B,be727dc8-5216-4c1d-b341-08482fa5cfcd,"HYB TOMATO, FMKT IND",SVTH4379,AMPAC,
11857720,TOMATO,,5B,,"HYB TOMATO, FMKT IND",SV0215TH,ASIA,
13033414,TOMATO,,5B,2e9f0675-7daa-4080-b16d-b6eaeb6a6e99,"HYB TOMATO, FMKT IND",BREONICE,AMPAC,
11131270,TOMATO,,5B,958a1ef4-f507-4f9e-b5ce-601e845fa227,"HYB TOMATO, PROC",AB 0311,EMEA,
11277253,TOMATO,,5B,,"HYB TOMATO, PROC",SV8840TM,EMEA,
12458459,TOMATO,,5B,bc32db09-d2b7-4768-b209-b52babbd1a74,"HYB TOMATO, PROC",SVTM1082,AMPAC,
10783560,TOMATO,,5B,10eb3759-c0a3-4d9e-8083-8b31fb766f25,"HYB TOMATO, PROC",MALPICA,EMEA,
12804615,TOMATO,,5B,db777e69-cd5a-424a-acf1-fe5baa309f23,"HYB TOMATO, PROC",SVTP9603,EMEA,
11747592,TOMATO,,5B,,"HYB TOMATO, PROC",SV5197TP,EMEA,
11131270,TOMATO,,5B,,"HYB TOMATO, PROC",AB 0311,AMPAC,
11627368,TOMATO,,5B,,"HYB TOMATO, RTSTCK",VIGOMAX,EMEA,
11186007,TOMATO,,5B,811b875d-99f1-422f-8706-2769c733d073,"HYB TOMATO, RTSTCK",OPTIFORT,EMEA,
11165114,TOMATO,,5B,98ce7d8c-0647-4271-8372-2eaeeed177d4,"HYB TOMATO, RTSTCK",BEAUFORT,AMPAC,
11186007,TOMATO,,5B,3087afb6-666a-4c0b-819b-eb64760c3adb,"HYB TOMATO, RTSTCK",OPTIFORT,ASIA,
12602846,TOMATO,,5B,d17a1783-ec59-4bf2-a611-2ff8cf65cb07,"HYB TOMATO, RTSTCK",SVTX2791,EMEA,
12419174,TOMATO,,5B,02af1dbc-f616-4a25-80e9-c5b2e66e1e8c,"HYB TOMATO, RTSTCK",DRTX3907,EMEA,
12274074,TOMATO,,5B,f77fbc61-899a-4b66-a2d1-998fe3f01781,"HYB TOMATO, RTSTCK",VITALFORT,EMEA,
12122291,TOMATO,,5B,4abf6cd5-7898-47c8-b355-ccf83cf849b9,"HYB TOMATO, RTSTCK",DR9011TX,EMEA,
11165114,TOMATO,,5B,36656f3c-b036-41d9-895e-3ef89bda929a,"HYB TOMATO, RTSTCK",BEAUFORT,EMEA,
12634615,TOMATO,,5B,8ae5e6f0-9684-4883-a8ec-e45fb87b70b7,"HYB TOMATO, RTSTCK",DRTX0018,EMEA,
11309206,TOMATO,,5B,5b8e3435-0903-4552-bf34-4a7e2bac8054,"HYB TOMATO, RTSTCK",GUMGANG,AMPAC,
12274074,TOMATO,,5B,c9b82d93-5027-43d2-9e00-895e719c8aa8,"HYB TOMATO, RTSTCK",VITALFORT,AMPAC,
11165242,TOMATO,,5B,ee8f1977-cf8f-484e-bed9-5fd65f479b1e,"HYB TOMATO, RTSTCK",MAXIFORT,ASIA,
11627413,TOMATO,,5B,eadf2dc3-0bb4-4794-baae-f6db68b6f1db,"HYB TOMATO, RTSTCK",DR0141TX,AMPAC,
11627413,TOMATO,,5B,f25ec6fd-47de-4ee1-b95a-229f261c11a4,"HYB TOMATO, RTSTCK",DR0141TX,ASIA,
11165114,TOMATO,,5B,d76d735a-fe54-4ae9-855f-301c5a7f753f,"HYB TOMATO, RTSTCK",BEAUFORT,ASIA,
11165242,TOMATO,,5B,d93f9daf-937e-4b3c-a257-a880bd282909,"HYB TOMATO, RTSTCK",MAXIFORT,EMEA,
12602848,TOMATO,,5B,55a1f4e6-275d-45d1-b26d-25d168a20664,"HYB TOMATO, RTSTCK",KRATOFORT,EMEA,
